teacher_id,resume_year,highest_edu_degree,highest_edu_department,highest_edu_school,highest_edu_graduation_year,experience,teaching_interests,research_interests,discipline,ADM,ED,SER,PA1-1&IP1-1,PA1-2,PA1-3,PA1-4,PA1-5,PA1-6,PA1-7&IP1-3,PA1-8&SP1-3,SP1-1,SP1-2,IP1a,IP1-2,IP1-4,IP1-5
303004,2021,PhD,,,1985,"1. Professor, Department of Accounting, National Chengchi University, 1993-present                                                                                                            2. Adjunct Professor, Guanghua School of Management, Peking University, 1995-1997
3. Associate Professor, Department of Accounting, National Chengchi University, 1990-1993
4. Adjunct Professor, Department of Accounting, Soochow University, 1992-1996
5. Assistant Professor, Department of Business & Technology (Accounting), University of Houston-Downtown, 1987-1989  
6. Assistant Professor, Department of Accounting and Taxation, University of Texas at San Antonio, 1981-1982","Auditing, Financial Accounting
Seminar in Advanced Auditing Theories","Auditing & Regulation Empirical Research, Corporate Governance & Environmental Information, Government and NPO Accounting/Disclosure",,0,0,1,0,1.0,0,1,1,1,1,1,1,0,0,0,0,0
303017,2021,PhD,,,1996,"1. Professor, Department of Accounting, National Chengchi University, 2003-present                                                           2. Associate Professor, Department of Accounting, National Chengchi University, 1997-2003                                                    3. Lecturer, Department of Accounting, National Chengchi University, 1996.8-1996.12                                                                                                  4. Lecturer, Department of Accounting, University of Wisconsin-Madison, 1993-1996","Fundamental Accounting, Auditing, Laboratory of Auditing, Directed Study: Forensic Accounting
Laboratory of Auditing Practice, Practical Training in Auditing","Auditing, Financial Accounting, Audit Market Research, Experimental Economics",,0,0,1,0,1.0,0,0,1,0,1,1,1,0,0,0,0,0
303507,2021,PhD,,,2001,"Associate Professor, Department of Accounting, National Chengchi University, 1980-present",Financial Accounting,Financial Accounting,,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
303510,2021,Master,,,2005,"Associate Professor, Department of Accounting, National Chengchi University, 1992-present",Taxation,Taxation,,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1
304007,2021,PhD,,,1993,"1.Chairperson, National Chengchi University, 2010-now.                                             2. Associate Professor, National Chengchi University, 1993-now","Statistics, Analysis of Variance and Experiment Design, Mathematical Statistics, Survival Analysis","Survival Analysis , Bayesian Analysis, Structural Equation Modeling",,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0
304009,2021,PhD,,,1996,"1.Associate Professor, National Chengchi University, 2002 - now
2.Assistant Professor, National Chengchi University, 1997 - 2002","Multivariate Analysis, Sampling Method, Data Mining, Business Intelligence, Survey Research Method","Business Intelligence, Data Ming, Market Survey, Multivariate Analysis, Sampling Methods",,0,0,1,0,1.0,1,0,1,0,0,0,1,1,1,0,1,1
304503,2021,Master,,,1985,"President, China Credit Information Service, Ltd.
Chairman, Vertrust Property Management & Consulting Co. Ltd.
Deputy Chairman, Chung-Tsen Real Estate Consulting Co. Ltd.
Director, Secure Online Shopping Association (SOSA)
Director, Taiwan Shopping Center Development Council
Vice-chairman, Taiwan SME Association
Deputy Chairman, China Institute of Land Appraisal
Director, Chamber of Commerce R.O. C.
Director, China Rating Co. Ltd.
Lecturer, Cheng-Chih University
Chief, Land Appraisal Training Course, Land Appraisal Association
Member, Land Consulting Committee, Taipei City Council
Vice President, China Credit Information Service, Ltd.
Chairman, Business & Industrial News Agency
Chairman, Secure Online Shopping Association (SOSA)
Member, R.O.C. Economic Development Consulting Council
Member, SME Foundation Award Panel
Member, Outstanding SME Award Panel
President, USC Alumni Association Taiwan (1996-1999)

Ericsson Taiwan Ltd.   
Vice President and Head of Far EasTone Account
2001 – 2008
Fluor Company  
Project manager, Principal Project Control Expert
1991 – 2001
Texas A&M University  
Assistant Professor
1986 – 1990",Small and Medium Size Enterprises,Small and Medium Size Enterprises,,1,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,1,0
305003,2021,PhD,,,1984,"1989/08-present      Professor, National Chengchi University
2014/03-2018/03      Chairman, Chinese Society for Management of Technology
2014/08-2016/05     Minister, Ministry of Education
2011/08-2014/02     Chairman, Association of National Universities of Taiwan
2006/08-2014/07     President, National Chengchi University
1999/08-2005/07    Dean, College of Commerce, National Chengchi University","Strategic Management, Industry & Competitive Analysis, Knowledge Management , Creativity& Innovation , Humanity Innovation","Strategic Management, Industry & Competitive Analysis, Knowledge Management , Creativity& Innovation , Humanity Innovation",,0,1,1,0,1.0,0,1,1,1,1,1,1,0,0,0,1,0
305008,2021,PhD,,,1990,"1. Visiting Associate Professor, Department of Business Administration, National Chengchi University                                                                                                        2. Instructor, Department of Industrial Engineering","Operationas Management, Lean Production, Total Quality Management, Business Decision Making                                                                                                              作業管理、精實生產、全面品質管理、企業決策分析","Lean Production, Total Quality Management, Ssupply Chain Management, Multiple Criteria Decision Making                                                                                                              精實生產、全面品質管理、供應鏈管理、多準則決策分析",,0,1,0,0,1.0,0,1,1,0,0,1,1,0,0,0,0,0
305011,2021,PhD,,,1988,"Director, Executive MBA, NCCU
伊甸基金會董事長",人力資源管理、企業社會責任、領導、非營利組織 (HRM、CSR、Leadership、NPO),人力資源管理、企業社會責任、領導、非營利組織 (HRM、CSR、Leadership、NPO),,0,0,0,0,1.0,0,1,1,0,1,1,1,0,0,0,1,0
305018,2021,PhD,,,1993,"1. Director, Center for Public and Business Administration Education, 2010-2014
2. Secretary General, National Chengchi University, 2006-2010
3. Chairman, National Chengchi University, Department of Business Administration, 2003-2006
4. Professor, National Chengchi University, Department of Business Administration, 1999 - now
5. Director, Executive MBA Program National Chengchi University, 1993 - 1999
6. Associate Professor, National Chengchi University, 1993 - 1999
7. Chief, Research and Consultation Division, Center for Public and Business Administration Education, 1995 - 1999
8. Associate Researcher, Industrial Technology Research Institute, 1985 - 1988","Consumer behavior, Non-Profit Marketing, Pricing and Promotion Strategy","Consumer behavior, Non-Profit Marketing, Pricing and Promotion Strategy",,0,1,1,0,1.0,0,1,1,1,1,1,1,0,1,0,0,0
305020,2021,PhD,,,1995,"8/13 - , Director of Sinyi School, College of Commerce, National Chengchi University         
9/10 - 7/14, Associate Dean, College of Commerce, National Chengchi University         
8/08 - , Distinguished Professor, Department of Business Administration, National Chengchi University         
8/11 – 7/13, Director of Advanced MBA, College of Commerce, National Chengchi University","Consumer Behavior, Marketing Management, Marketing Research","Consumer Psychology, Brand Management",,0,1,1,0,1.0,0,1,1,1,1,0,1,0,0,0,1,0
305021,2021,PhD,,,1995,"1. Associate Professor, Department of Business Administration, National Chengchi University, 1995 - 2003
 2. Research Assistant, Industrial Relations Center, University of Minnesota, 1989 - 1993
 3. USA Research Assistant, Center for Labor Policy, University of Minnesota, 1993 - 1995","Strategic talent management
Innovation management
Design thinking
Cultural and creative industries","Strategic talent management
Innovation management
Design thinking
Cultural and creative industries",,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
306007,2021,PhD,,,1990,"Associate Dean of CNCCU,  20013.08 ~ 2015.07. 31
Associate Dean of CNCCU,   2009.08 ~ 2011.07, 31
Professor, Dept. of MIS, National Chengchi University, 1995-now","Supply Chain Management, Supply Chain Innovation, E-Business, Decision Support Systems, Software Industry Development & Management","Supply Chain Management, Supply Chain Innovation, E-Business, Decision Support Systems, Software Industry Development & Management",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
306009,2021,PhD,,,1991,"Professor, Department of Management Information Systems, National Chengchi University, 1998-now
Vice Dean, Office of Research and Development, National Chengchi University, Dec. 2014 ~ Dec. 2017
Director, Innovation Incubation Center, National Chengchi University, Dec. 2014 ~ Dec. 2017","Artificial Neural Networks, Service Innovation, ICT-enabled Service, Digital Humanities, Business Process Analysis","Artificial Neural Networks, Service Innovation, ICT-enabled Service, Digital Humanities, Business Process Analysis",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
306010,2021,PhD,,,1992,"Associate Professor, National Chengchi University, 1992-now
Research Assistant, Financial and Tax Data Processing and Audit Center, 1982.11 - 1984.07.","Software Framework and System Development, E-Commerce and Financial Application, Business Intelligence and Big Data Analytics","Software Framework and System Development, E-Commerce and Financial Application, Business Intelligence and Big Data Analytics",,0,0,0,0,1.0,1,0,1,0,0,1,1,1,0,0,1,0
306012,2021,PhD,,,1989,"Professor, Dept. of MIS, National Chengchi University
Assistant Professor, Department of Management, Radford University, USA
Associate Professor, Department of Management Information Systems, National Chengchi University, ROC","New Media Competitiveness, Telecommunication Policy, Digital Marketing, Digital Thinking Model","New Media Competitiveness, Telecommunication Policy, Digital Marketing, Digital Thinking Model",,0,0,0,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
306014,2021,PhD,,,1992,"Professor, National Chengchi University (TW)1998.02-now
Associate Professor, National Chengchi University (TW) 1993.08-1998.01
Director of computer center, National Chengchi University   2006.08月-2014.11
系主任 資訊管理學系   2002年08月 ~ 2005年07月 
中華決策科學學會 永久會員     ~  
考試院 高考命題委員、閱卷委員 考選部 82,84,86,92,93,95年委員 ~  
資訊管理學會 永久會員     ~  
管理科學學會 永久會員     ~  
INFORMS member     ~  
IEEE member   Computer Society ~  
經濟部 審查委員 技術處 「小型企業創新研發計畫(SBIR)」創新服務類 審查委員 2009年01月 ~  
經濟部   商業司 「產學聯合研發計畫」電子商務分組召集人 2009年 ~ 2009年 
台評會 評鑑委員   專科評鑑資訊管理組召集人暨評鑑委員 2009年 ~ 2009年 
商略學報 編輯委員   編輯委員 2009年 ~  
經濟部   商業司 「協助服務業研究發展輔導計畫」電子商務分組召集人 2009年 ~  
資管學報 領域編輯   領域編輯 2008年04月 ~  
經濟部 審查委員 技術處 「創新科技應用與服務計畫」審查委員 2008年01月 ~ 2009年12月 
中華民國大專校院資訊服務協會 第二屆理事     2008年01月 ~  
教育部 訪視委員   對大學校院師資質量追蹤訪視委員 2008年 ~ 2008年 
台評會 評鑑委員   科技大學評鑑資訊管理組召集人暨評鑑委員 2008年 ~ 2008年","Information Management, Electronic Commerce, Knowledge Management, Service Innovation, Information System Development","Information Management, Electronic Commerce, Knowledge Management, Service Innovation, Information System Development",,0,0,1,1,1.0,0,0,1,0,0,1,1,0,0,0,0,0
306017,2021,PhD,,,1994,"Associate Professor, National Chengchi University, 1994~Now
Director, Incubation and Innovation Centre, National Chengchi University, 1998-2007.
Member of TMG, UN/CEFECT, 2003-2006.
Visiting Professor, University of Technology, Macau, 2002 -2004.
(Adjunct) Chief Technology Officer (CTO), TVPLUS Co., 2002-2002.
Associate Researcher, RWTH Aachen, 1988~1992 
Researcher and Assistant Professor, RWTH Aachen, 1993~1994
Associate Researcher, Industrial Technology Research Institutes, Taiwan ROC, 1981-1986.","Machine Learning, Big Data & BI, Fintech, Mobile Cloud Computing, Production Management and Information System.","Machine Learning, Big Data & BI, Fintech, Mobile Cloud Computing, Production Management and Information System.",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
306018,2021,PhD,,,1994,"1. Distinguished Professor, National Chengchi University, 2008-present
2.Professor, National Chengchi University, 2003-present  
3.Adjunct Professor, National Taiwan University, 2003-2008
4. Associate Professor, National Chengchi University, 1994-2003","Fundamental Accounting, Accounting Information System, Seminar on Accounting Issues
Seminar in Accounting Information Systems, Accounting Topics Workshop
Graduation Requirements for Foreign Languages Proficiency, Accounting Research Workshop
Service Learning-Team Building and Nation Wide Inter-Universities Contests Planning and Training","IT Strategy and IT Governance, Enterprise Resources Planning, IFRS and XBRL,
Text Mining and Knowledge Discovery, Business Intelligence and Risk Management",,0,0,1,0,0.0,0,0,1,0,0,1,1,0,0,0,0,0
307001,2021,PhD,,,1985,"1. Professor, Department of International Business, TamKang University, 2013-2018
2. Professor, College of Global Entrepreneurial development, Department of Global Political Economy, TamKang University,2011-2013
3. Dean, College of Management, Asia University, 2009-2011
4. Taiwan President of Taiwan Life Insurance Company, 2008-2009","Financial Management, Empirical Research on Finance, Research on Efficiency of Capital Markets","Financial Management, Empirical Research on Finance, Research on Efficiency of Capital Markets",,0,0,0,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
307005,2021,PhD,,,1991,"1. Chartered Financial Analyst and Member of the Association of Investment and Management Research, ROC
2. Director, the Board of the Association of Securities Analysis, ROC
3. Director, in-Service Training Division, Center of Public and Business Administration
4. Associate Professor, National Chengchi University.","Investments, Business Valuation, Financial Management","Investments, Business Valuation, Hedge Fund, Financial Innovation",,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,1
307501,2021,PhD,,,1988,"1. Associate Professor, Department of Business Administration, Ming Chuan University, - present
2. President, Association for China Economic Studies, 2019-2022
3. Committee,Venture Capital Review Committee,National Development Fund,2019-2020
4. Board of Directors, Lien Shun Bar Venture Capital corp., 2019-2022
5. Independent Board of Directors, .Ecpay Tech corp., 2019-2022
6. President, Agricultural Credit Guarantee Fund, 2014-2018","Financial Management, International Financial Management","Financial Management, International Financial Management",,0,0,0,1,1.0,1,1,1,1,0,0,0,1,1,0,0,0
308001,2021,Master,,,1986,"Instructor, National Chengchi University,","1. Lecuturer, Department of Risk Management and Insurance, National Chengchi University, 1997 - now
 2. Lecuturer, Department of Insurance, National Chengchi University, 1990 - 1997
 3. Department of Financial and Banking, Aletheia University, 1988 - 1989","Law of Insurance, Law of Commerce, Civil Law, Accident Insurance,Service-Learnig",,1,0,0,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
308002,2021,PhD,,,1999,"1. Professor, Department of Risk Management and Insurance, National Chengchi University, 2016- now
2. Associate Professor, Department of Risk Management and Insurance, National Chengchi University, 1999 - 2016
3. Lecturer, Department of Risk Management and Insurance, National Chengchi University, 1991 – 1999
4.Chairman of Financial Ombudsman Institution(FOI), Taiwan (2014~2017)
5.Chairman, Ji-Yun Insurance Culture and Education Foundation (2016~)
6.Vice-Chairman, Insurance Society of the Republic of China (2015~)
7.Chairman, Taiwan Insurance Law Association (TILA) (2019~)
8.Commissioner, Financial Supervisory Commission (FSC), Taiwan (2010~2014)
9.Director, Taiwan Insurance Institute (TII), Taiwan (2010~2014) 
10.Director, Taiwan Residential Earthquake Insurance Fund (TERIF) (2001~2007)
11.Visiting Scholar, College of Law, University of Hong Kong (HKU), HK (1999)","Insurance Law and Regulation, Reinsurance, Liability Insurance, Regulation of Financial Markets","Insurance Law and Regulation, Reinsurance, Liability Insurance, Regulation of Financial Markets, Financial Consumers Protection",,0,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0,1,1
308003,2021,PhD,,,1994,"1. Distinguished Professor, Department of Risk Management and Insurance, National Chengchi University, 2012 – now 
2. Commissioner, Financial Supervisory Commission, Taiwan, 2006-2010. 
3. Chairman, Insurance Anti-fraud Institute of the R.O.C. 2007-2010.
4. Director, Taiwan Insurance Institute, Taiwan 2004-2010.
5. Visiting Professor, Department of Finance, Chinese University of Hong Kong, Hong Kong, 2003
6. Associate Professor, Department of Risk Management and Insurance, National Chengchi University, Taipei, Taiwan, R.O.C. 1995-2000                                                                                                     
7. Adjunct Associate Professor, Department of Mathematics, National Taiwan University, Taipei, Taiwan, R.O.C. 1996-1998                                                                                                                                         
8. Visiting Lecturer, Department of Mathematics and Statistics, University of Otago, Dunedin, New Zealand. 1994                                                                                                                                               
9. Research Scientist, Bureau of Research, Department of Natural Resources, State of Wisconsin, Madison, U.S.A. 1993-1994                                                                                                                                      
10. Teaching Assistant, Department of Statistics, University of Wisconsin-Madison, U.S.A. 1990-1994","Actuarial Science, Financial Mathematics, Applied Statistics","Actuarial Science, Financial Mathematics, Applied Statistics",,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0,0,1
308508,2021,PhD,,,1990,"1. Professor, Department of Risk Management and Insurance, National Chengchi University, 1997 - present
2. Associate Professor, Department of Risk Management and Insurance, National Chengchi University, 1991 - 1997","Insurance Theory, Risk Management, Life Insurance, and Non-Life Insurance","Insurance Operations, Risk Management, Life Insurance, and Non-Life Insurance",,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
351008,2021,PhD,,,1992,"Teaching Assistant, Johns Hopkins University
Teaching Assistant , NTU
Associate Professor, National Cheng-chi University, Department of International Trade, 1993-now","Investment Theory, Microeconomics , Investment & Portfolio Management","Financial Economics, Investment Theory, Microeconomics, Game Theory",,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0
353004,2021,PhD,,,1989,"Professor, Department of Accounting, National Chengchi University, 1990-present
Associate Professor, Department of Accounting, National Chengchi University, 1990-1994","Strategic Cost Management, Strategic Cost Management: Case Implementation, Internship
Seminar in advanced Accounting, Intellectual Capital and Valuation of Intellectual Property
Seminar on Accounting Issues,21st Century New Accounting: Case Study in Balanced Score Card
Seminar in Cross-Strait Management Accounting, Advanced Management Accounting","Activity-Based Costing, Activity-Based Management, Balanced Scorecard, Intellectual Capital,
Performance Evaluation, Reward System",,0,0,1,0,1.0,0,1,1,1,0,1,1,0,0,0,0,0
354004,2021,PhD,,,1998,"1. Associate Professor, National Chengchi University, 1989 - now","Calculus, Time Series Analysis, Sampling Survey","Time Series, Sampling Method",,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1,0,1,0
354005,2021,PhD,,,1991,"1.Distinguished Professor, National Chengchi University, 2008 - now.
2.Professor, National Chengchi University, 1997 - now.                                             3.Associate Professor, National Chengchi University, 1991 - 1997.","Statistics, Quality Engineering, Quality Management","Industrial Statistics, Probability Models",,0,0,1,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0
354006,2021,PhD,,,1990,"1. Associate Professor, National Chengchi University, 1992 - now.","Categorical Data Analysis, Survival Analysis, Linear Models, Nonparametric Statistics","Categorical Data Analysis, Linear Models",,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
354008,2021,PhD,,,1994,"1. Associate Professor, National Chengchi University, 1994 – 2006","Statistical Consulting, Statistical Practices, Big Data and Statistical Analysis, Demography, Statistical Computing and Simulation, Graduation","Big Data Analysis, Demography, Actuarial Insurance, Spatial Statistics",,0,0,1,0,1.0,1,1,1,1,0,0,1,0,0,0,1,1
355005,2021,PhD,,,1987,"1. Associate Professor, Department of Business Administration, National Sun-Yat Sen University, 1988 - 1990.
2. Chairperson, Department of Business Administration, National Chengchi University, 1999 - 2003 .                           
3. Professor, Graduate Instiute of Business Administration, National Chengchi University, 1990 - now.                                                                                      4.","Marketing Theory, Marketing Management, Branding Strategy, Services Marketing","Marketing Theory, Marketing Management, Branding Strategy, Services Marketing",,0,1,0,0,1.0,0,0,1,1,1,1,1,0,0,0,0,0
355509,2021,PhD,,,1974,"Kao Reyan Chair Professor, Feng Chia University,2014-now
Chair Professor & University Professor, Yuan-Ze University, 1998-2013
Professor, College of Management, National Taiwan University, 1987-1994
Associate Professor, Faculty of Business Administration, National University of Singapore, 1980-1987.","Marketing、Strategy、Theory of Organization, methodology　行銷、策略、組織理論、研究方法論","Marketing, Strategy, Theory of Organization, Governance, Familiy Business　行銷策略、組織理論、統理、家族企業",,1,1,1,0,1.0,0,1,1,0,1,1,1,0,0,0,0,0
359001,2021,PhD,,,1993,"1994-now, Professor, Graduate Institute of Technology  and Innovation Management,  National Cheng-Chi University","R&D Management
Technology Forecasting and Assessment
Emerging Technologies and Industries 
Seminar in Technology and Innovation Management","R&D Management 
Technological Forecasting and Assessment 
University-Industry Research Cooperation 
Technology Transfer",,0,0,0,0,1.0,0,1,1,1,1,0,1,0,0,0,0,0
601009,2021,PhD,,,1965,"1.Grand Justice, Judicial Yuan 司法院大法官
2.Part-time Professor, Department of Law, East China University of Political Science and Law
華東政法大學兼任教授
3.Part-time Professor, Department of Law, Hainan University 海南大學兼任教授
4.Chairman, Department of Risk Management and Insurance, National Cheng Chi University
政治大學風險管理與保險學系主任
5.Chairman, Graduate School of Risk Management and Insurance, National Cheng Chi University
政治大學風險管理與保險研究所所長
6.Chairman and Professor, Department of Law, National Cheng Chi University 
政治大學法律系教授、系主任
7.Visiting Scholar, Harvard University, University of Illionois, London University, Cologne University
哈佛大學、伊利諾大學、倫敦大學、科隆大學訪問學人","Law of Insurance ,Law of Negotiable Instruments","Law of Insurance ,Law of Negotiable Instruments",,1,0,0,0,1.0,1,1,1,1,0,1,1,1,1,0,1,1
